id,name:fur,loc_name:fur,name:it,name:sl,name:de,place,kind
783336957,'Sapatoc,,Zapatocco,Zapatok,,hamlet,node
3726670398,A Davàras,A Davâras,Località Davaras,,,isolated_dwelling,node
1605067625,Adorgnan,,Adorgnano,,,village,node
5867649377,Ai Leons,,Casali dei Leoni,,,isolated_dwelling,node
492046163,Al Gjal,,Casali Gallo / Al Gjal,,,hamlet,node
384812452,Albane,Albana,Albana,,,hamlet,node
863033814,Almadis,Almades,Almadis,,,hamlet,node
2381259548,Alnêt,,Alnetto,,,hamlet,node
2174015,Alps Juliis,,Alpi Giulie,Julijske Alpe,Julische Alpen,region,relation
1531030047,Alt di Biligne,Alt di Biligna,Alt di Beligna,,,isolated_dwelling,node
2560166993,Alzers,,Braida d'Alzeri,,,isolated_dwelling,node
771208991,Ampian,,Borgo Ampiano / Ampian,,,village,node
5504660,Ancaran,,Ancarano,Ankaran,,municipality,relation
925547913,Ancone,,Ancone,,,locality,node
66502858,Andreis,Andrees,Andreis,,,village,node
1165439197,Andreuce,,Andreuzza,,,hamlet,node
863048876,Anduins,,Anduins,,,village,node
3687802576,Anfure,Anfura,Ca' Anfora,,,isolated_dwelling,node
526773827,Antognan,,Ontagnano,,,village,node
564669829,Aprilie,,Aprilia Marittima,,,village,node
66503315,Aquilee,Aquilea,Aquileia,Oglej,Aquileja,village,node
783336849,Arbeç,,Erbezzo,Arbeč,,hamlet,node
1447461325,Arcule,Archela,Località Arcola,,,hamlet,node
452419092,Are Grande,,Ara Grande,,,village,node
1116093541,Are Piçule,,Ara Piccola,,,village,node
775792804,Ariis,,Ariis,,,village,node
1280747802,Armelin,,Armellino / Armelin,,,isolated_dwelling,node
1652741627,Armelìn,,Ermellino,,,locality,node
1986133575,Armâs,,Armasio,,,isolated_dwelling,node
1461469168,Arse,,Arsa,,,hamlet,node
66503199,Atimis,,Attimis,Ahten,,village,node
814664284,Aupe,,Aupa,,,hamlet,node
2383211190,Autemus,,Autemos,,,isolated_dwelling,node
1432204549,Avon,,Avon,,,isolated_dwelling,node
357361007,Azide,,Azzida,Ažla,,village,node
2218266383,Açanel,,Azzanello,,,hamlet,node
1613529304,Bagnare,,Bagnara,,,village,node
12863355101,Bagnare,,Bagnara | Rojale,,,hamlet,node
66503159,Bagnarie,,Bagnaria Arsa,,,village,node
495951186,Bagnarole,Bagnarola,Bagnarola,,,village,node
1813482032,Baldassarie Alte,,Baldasseria Alta,,,hamlet,node
1813482016,Baldassarie Basse,,Baldasseria Bassa,,,hamlet,node
1813482019,Baldassarie Medie,,Baldasseria Media,,,hamlet,node
7325060525,Banda Crauì,,Banda Crauì,,,neighbourhood,node
7325060524,Banda Uanis,,Banda Uanis,,,neighbourhood,node
1469157453,Banduts,,Banduzzo,,,hamlet,node
9027822526,Bant,,Bando,,,hamlet,node
3857779658,Bant,,Località Bant,,,isolated_dwelling,node
524659455,Bant,,Bando,,,village,node
498732265,Banìe,,Bannia,,,village,node
1723358661,Baracêt,,Barazzetto,,,village,node
39424614,Barbane,,Isola di Barbana,Barbana,,islet,way
1437956743,Barbeadis,,Barbeadis,,,isolated_dwelling,node
485813820,Barbean,,Barbeano,,,village,node
1502197757,Barc,,Barco,,,village,node
66502851,Barcis,Barce,Barcis,,,village,node
12398753023,Barêt,,Baredo,,,hamlet,node
749251917,Basandiele,,Basaldella,,,village,node
835975108,Basangjele,Basangjela,Basaldella,,,village,node
769200454,Baselie,Baselia,Baseglia,,,village,node
1312361680,Baselie,,Borgo Baselia,,,hamlet,node
66503108,Basilian,,Basiliano,,,village,node
12992155930,Basua,,Basoia,,,hamlet,node
1487612818,Basêt,,Basedo,,,hamlet,node
835539773,Bataie,Batae,Battaglia,,,village,node
5330181720,Batifier,,Battiferro,,,locality,node
13135738640,Batèl,,Batello,,,locality,node
3727355088,Baufie,,Baufie,,,neighbourhood,node
474375887,Bean,,Beano / Bean,,,village,node
506692519,Bean,,Begliano,,,village,node
4332672774,Bearç di Pavâr,,Bearç di Pavâr,,,locality,node
2567008542,Bedoveit,,Stavoli Bedovet,,,locality,node
1423843223,Beivârs,,Beivârs,,,village,node
1545977697,Belfior,,Belfiore,,,village,node
824997485,Belgrât,Begrât,Belgrado,,,village,node
1625066664,Beliconda,,Contrada Beliconda,,,locality,node
1504261271,Beorcjan,,Beorchian,,,hamlet,node
2163611399,Beorcje,Beorcja,Beorchia,,,hamlet,node
376675031,Berde,,Berda,Budaži,,hamlet,node
4625361979,Berduce,,Località Berduce,,,isolated_dwelling,node
66503193,Bertiûl,,Bertiolo,,,village,node
5530610330,Betanie,,Betania,,,village,node
625582690,Bevaçane,Bevassana,Bevazzana,,,village,node
3876052146,Bevaçane,Bevassana,Bevazzana,,,village,node
308051319,Beveron,,Biverone,,,hamlet,node
814664285,Bevorcjans,,Bevorchians / Bevorcjans,,,village,node
4332672775,Bevorcjas,,Bevorcjas,,,locality,node
272046425,Bibion,,Bibione,,,village,node
34662591,Bibion Pinede,,Bibione Pineda,,,suburb,node
66503386,Bicinins,,Bicinicco,,,village,node
1109300717,Bicinins Disore,,Bicinicco di Sopra,,,locality,node
1109300664,Bicinins Disot,,Bicinicco di Sotto,,,locality,node
1448898994,Bielezoie,,Bellazoia,,,hamlet,node
1596672290,Bielvedê,,Belvedere,,,hamlet,node
1645521461,Bielvedê,,Belvedere / Bielvedê,,,hamlet,node
2405139538,Bielvedê,,Belvedere / Bielvedê di Marsure,,,isolated_dwelling,node
1531030049,Biligne,Biligna,Beligna,,,isolated_dwelling,node
2125656201,Biliris,,Billerio,,,village,node
1585357011,Bistrigne,,Bistrigna,,,village,node
3347533292,Blanchìs,,Blanchis,Blankiž,,isolated_dwelling,node
1314971050,Blancja,,Bianca,,,hamlet,node
777152329,Blancjade,,Piancada,,,village,node
474375898,Blauç,Blaùs,Biauzzo,,Blawutz,village,node
1531184637,Blessaie,,Blessaglia,,,village,node
418064086,Blessan,,Blessano,,,village,node
6283474929,Boarç,,Boarç,,,locality,node
850987757,Bodigoi,,Bodigoi,Budgoji,,hamlet,node
3198907777,Boldare,,Boldara,,,hamlet,node
292800302,Bolzan,,Bolzano,,,village,node
524659463,Bolzan,,Bolzano,,,isolated_dwelling,node
2471959496,Borc Avost,,Borgo Agosto,,,hamlet,node
2272785516,Borc Bombardîr,,Borgo Bombardier,,,hamlet,node
8325963533,Borc Bulons,,Borgo Bulons,,,hamlet,node
6289774254,Borc Buse,,Borgo Buse,,,hamlet,node
2232337849,Borc Candèletis,,Borgo Candeletis,,,hamlet,node
8400811006,Borc Cecon,,Borgo Ceconi,,,hamlet,node
1928645206,Borc Cjamesans,,Casolare Cjamesans,,,isolated_dwelling,node
2099878484,Borc Cjampeit,,Borgo Ciampei,,,locality,node
1470700998,Borc Cjarbonarie,,Borgo Carbonaria,,,hamlet,node
9322248231,Borc Cjascjel,,Borgo Castello,,,suburb,node
7660222331,Borc Cjastelut,,Borgo Cjastelut,,,hamlet,node
1799101527,Borc Cocean,,Borgo Coceano,,,isolated_dwelling,node
1440918957,Borc Cudili,,Borgo Cudili,,,hamlet,node
2456477469,Borc Cueste,,Borgo Costa,,,isolated_dwelling,node
1665927207,Borc Cueste,,Costa,,,hamlet,node
13353630647,Borc Curminie,,Borgo Curminie,,,hamlet,node
2301688026,Borc Dagnola,,Borgo Dagnola,,,hamlet,node
2912011888,Borc Degan,,Borgo Degano,,,hamlet,node
11847564268,Borc Disore,,Borgo di Sopra,,,hamlet,node
2232337848,Borc Dodon,,Borgo Malborghetto,,,hamlet,node
12269627863,Borc Fontanis,,Borgo Fontanis,,,isolated_dwelling,node
6289774251,Borc Foranês,,Borgo Foranesi,,,hamlet,node
1018935013,Borc Fornasir,,Borgo Fornasir,,,hamlet,node
2159593172,Borc Foràn,,,,,hamlet,node
1657632143,Borc Frattins,,Borgo Frattins,,,isolated_dwelling,node
2473220644,Borc Glemone,,Borgo Gemona,,,neighbourhood,node
1440918948,Borc Gobo,,Borgo Gobbo,,,hamlet,node
492069658,Borc Grote,Borc Grota,Grotta,,,hamlet,node
8325963532,Borc Isule,,Borgo Isola,,,hamlet,node
8325963527,Borc Lazaret,,Borgo Lazzaretto,,,hamlet,node
4506133108,Borc Lucars,,Borgo Lucardi,,,hamlet,node
3131220416,Borc Maiaron,,Borgo Maieron,,,locality,node
12330497976,Borc Maran,,Borgo Marano,,,isolated_dwelling,node
1411336755,Borc Mastrûi,,Borgo Mastrui,,,isolated_dwelling,node
2272785518,Borc Matteus,,Borgo Matteus,,,hamlet,node
2272785519,Borc Mattielig,,Borgo Mattielig,,,hamlet,node
2622477456,Borc Menis,,Borgo Menis / Borc Menis,,,hamlet,node
1605067563,Borc Michieli,,Borgo Michieli,,,hamlet,node
965436729,Borc Mieli,,Borgo Mieli,,,hamlet,node
2272785520,Borc Minins,,Borgo Minins,,,hamlet,node
3766912992,Borc Mont,,Borgo Monte,,,hamlet,node
6734558168,Borc Mulin,,Borgo Mulino,,,hamlet,node
2272785521,Borc Mulinârs,,Borgo Molinars,,,hamlet,node
2613654359,Borc Navarons,,Borgo Navarons,,,neighbourhood,node
2272785522,Borc Pecol,,Borgo Pecol,,,hamlet,node
12863355087,Borc Picci,,Borgo Picci,,,locality,node
1605067622,Borc Piç,,Borgo Piccio,,,hamlet,node
2622448846,Borc Piè d'Uviel,,Borgo Piè d'Uvie,,,hamlet,node
12992889334,Borc Poane,,Borgo Poiana,,,isolated_dwelling,node
2622477460,Borc Polac,,Borgo Polaz,,,hamlet,node
2622448847,Borc Polacia,,Borgo Polazza,,,hamlet,node
9624222657,Borc Pole,,Borgo Polla,,,hamlet,node
3631168388,Borc Pont'Ellero,,Borgo Pont'Ellero,,,neighbourhood,node
2073171308,Borc Posplata,,Borgata Posplata,,,isolated_dwelling,node
2012309545,Borc Poç,,Borgo Pozzo,,,neighbourhood,node
2272785523,Borc Pradaroncs,,Borgo Pradaroncs,,,hamlet,node
2560166986,Borc Radine,,Borgo Radina,,,neighbourhood,node
2621306975,Borc Rioni,,Borgo Rioni / Borc Rioni,,,isolated_dwelling,node
2012274363,Borc Ripudi,,Borgo Repudio,,,neighbourhood,node
3660407489,Borc Rossec,,Borgo Riosecco,,,neighbourhood,node
2012309546,Borc Sac,,Borgo Sacco,,,neighbourhood,node
2560166990,Borc Salan,,Borgo Salano,,,neighbourhood,node
2272785539,Borc Salandri,,Borgo Salandri,,,hamlet,node
2448600370,Borc San Martin,,Borgo San Martino,,,neighbourhood,node
1279045657,Borc San Pieri,,Borgo San Pietro,,,hamlet,node
9322248232,Borc San Roc,,San Rocco,Podturn,,suburb,node
969122732,Borc Sandrigo,,Borgo Sandrigo,,,hamlet,node
521794152,Borc Sant Antoni,Al borc,Borgo Sant'Antonio,,,hamlet,node
2125707127,Borc Sant Jacum,,Borgo San Giacomo / Borc Sant Jacum,,,hamlet,node
2560166992,Borc Scludiçe,,Borgo Scludizza,,,neighbourhood,node
2560166982,Borc Sclusins,,Borgo Chiusini,,,neighbourhood,node
2272785524,Borc Scovertz,,Borgo Scovertz,,,hamlet,node
1279045606,Borc Scuble,,Borgo Scubla,,,hamlet,node
2073160436,Borc Selva,,Borgata Selva,,,locality,node
9392030243,Borc Sliç,,Borgo San Leonardo,,,isolated_dwelling,node
2012309547,Borc Sorecjistiel,,Borgo Sopracastello,,,neighbourhood,node
2012273456,Borc Sotagâr,,Borgo Sottoagaro,,,neighbourhood,node
2073158563,Borc Staligjal,,Borgata Staligial,,,isolated_dwelling,node
2137784420,Borc Tamar,,Borgo Tamar,,,isolated_dwelling,node
2497597519,Borc Travasans,,Borgo Travasans,,,isolated_dwelling,node
12470938680,Borc Vert,,Borgo Verde,,,hamlet,node
5393844237,Borc Viole,Borc Viola,Borgo Viola,,,isolated_dwelling,node
1605067570,Borc Vitôr,,Borgo Vittore,,,hamlet,node
8325963530,Borc Zampariul,,Borgo Zampariul,,,hamlet,node
2433520904,Borc Zorz,,Borgo Zorz,,,hamlet,node
13585848255,Borc Zurin,,Borgo Zurini,,,suburb,node
2473224030,Borc d'Olee,,Borgo Aquileia,,,neighbourhood,node
1605067661,Borc dai Bertolds,,Borc dai Bertolds,,,neighbourhood,node
1674874466,Borc dai Burei,,Borc Burel (Borgo Gerussi),,,neighbourhood,node
1674872832,Borc dai Cjargnei,,Borgo Cjargnei,,,neighbourhood,node
1605067596,Borc dai Condui,,Borgo Condui,,,hamlet,node
1605067617,Borc dai Elars,,Borgo Ellero,,,hamlet,node
1605067604,Borc dai Filips,,Borc dai Filips,,,neighbourhood,node
1674904916,Borc dai Foscje,,Borc Foscje,,,neighbourhood,node
5477552616,Borc dai Fraris,,Borc dai Fraris,,,neighbourhood,node
9330016317,Borc dai Fâris,,Borgo Faris,,,hamlet,node
2125707130,Borc dai Gois,,Gois,,,neighbourhood,node
1674910775,Borc dai Menots,,Borgo Menots,,,neighbourhood,node
10308442132,Borc dai Michelins,,Borgo dei Michelini,,,hamlet,node
1674912805,Borc dai Sclâfs,,Borgo Sclâfs,,,hamlet,node
1605067598,Borc dai Tams,,Borc Tam,,,neighbourhood,node
915658602,Borc dal Mulin,,Molino,,,neighbourhood,node
2912011889,Borc dal Puint,,Borgo Ponte,,,hamlet,node
2090064002,Borc dal Soreli,,Borgo al Sole,,,hamlet,node
2656705928,Borc de Midune,,Borgo Meduna,,,suburb,node
2162592265,Borc de Roe,,,,,hamlet,node
1674872474,Borc di 'Dree,,Borc di 'Dree (Borc dai Benedets),,,neighbourhood,node
1504261430,Borc di Arman,,Oltretorre,,,hamlet,node
2473224035,Borc di Graçan,,Borgo Grazzano,,,neighbourhood,node
9624222656,Borc di Madone,,Borgo Madonna / Borc di Madone,,,hamlet,node
4502148204,Borc di Marsuris,,Borgo Marsuris,,,isolated_dwelling,node
4490190096,Borc di Mase,,Borgo Mase,,,hamlet,node
1166303595,Borc di Mieç,,Borgo di Mezzo,Srednja vas,,hamlet,node
12466622025,Borc di Mieç,,Borgo di Mezzo,,,hamlet,node
2232339165,Borc di Pac,,Borgo Pacco,,,isolated_dwelling,node
2473220646,Borc di Praclûs,,Borgo Pracchiuso,,,neighbourhood,node
2473230761,Borc di Puscuel,,Borgo Poscolle,,,neighbourhood,node
2125707126,Borc di Roce,,Borgo Rozza,,,hamlet,node
6971478816,Borc di Ruscitz,,Borgo Ruscitz,,,isolated_dwelling,node
1520943820,Borc di San Maur,,Borgo San Mauro,,,hamlet,node
2125707131,Borc di San Piêri,,San Pietro,,,neighbourhood,node
2473220033,Borc di Sant Lazar,,Borgo di San Lazzaro,,,neighbourhood,node
13585848260,Borc di Sore,,Borgo di Sopra,,,hamlet,node
13585848259,Borc di Sot,,Borgo di Sotto,,,hamlet,node
4490187881,Borc di Vale,,Borgo Vale,,,hamlet,node
2473220030,Borc di Vilalte,,Borgo Villalta,,,neighbourhood,node
5480658544,Borc di Viola,,Borgo Viola,,,neighbourhood,node
1987352482,Borc Çuc,,Borgo Zucco,,,hamlet,node
66503194,Bordan,,Bordano,,,village,node
376672611,Bordòn,,Bordon,Bordoni,,hamlet,node
11990146125,Boreane,,Boreana,,,hamlet,node
1592869806,Borghet,,Borghetto,,,isolated_dwelling,node
304291081,Borgnan,,Borgnano,Bornjan,,hamlet,node
1674908140,Borgobel,,Borgobello,,,neighbourhood,node
5327129119,Bosc Bordalie,,Bosco Bordaglia,,,locality,node
5327121676,Bosc Cjarandis,,Bosco Chiarandis,,,locality,node
5327126074,Bosc Cuestis,,Bosco Questis,,,locality,node
5281828226,Bosc Frau,,Bosco Frau,,,locality,node
4897190828,Bosc Gjai,,Bosco Giai,,,locality,node
5295743921,Bosc Gjai,,Bosco Giai,,,locality,node
5295739488,Bosc Lunça,,Bosco La Lunza,,,locality,node
1873256216,Bosc Molec,,Bosco Moleco,,,locality,node
5282107144,Bosc Palis,,Bosco Palis,,,locality,node
5282067021,Bosc Pinade,,Bosco Pineta,,,locality,node
5327126073,Bosc Sutul,,Bosco Suttul,,,locality,node
5283461813,Bosc dai Mantica,,Bosco dei Mantica,,,locality,node
5295735587,Bosc di Cjaulis,Bosc di Cjaules,Bosco Di Chiaulis,,,locality,node
5295739016,Bosc di Faeit,,Bosc Faeit,,,locality,node
5295730835,Bosc di Formeâs,,Bosco di Formeaso,,,locality,node
5295739489,Bosc di Pales,,Bosco Palis,,,locality,node
5295739821,Bosc di Zouf,,Bosco di Zof,,,locality,node
5327126075,Bosc sôra Colareit,,Bosco Sopra Colaret,,,locality,node
5282107145,Bosc Çuchiet,,Bosco Zucchiet,,,locality,node
1645521472,Boscat,,Boscat,,,hamlet,node
5867618342,Boscat,,Boscat,,,isolated_dwelling,node
3875037629,Boscat,,Località Boscat,,,isolated_dwelling,node
6283474906,Boscut,,Boscut,,,locality,node
6283474886,Bracie,,Roncjade,,,locality,node
6283474888,Bracie,,Bracie,,,locality,node
1297033850,Braide,Braida,Braida,,,hamlet,node
863052673,Braide,Braida,Braida / Braide,,,hamlet,node
11778659443,Braide Botari,,Braida Bottari,,,hamlet,node
925547925,Braide Gnove,,Braida Nuova,,,locality,node
925547895,Braide dal Troi,,Braide dal Troi,,,locality,node
924559033,Braide de Tor,,Braida del Torre,,,locality,node
5279679788,Braide di Cjase,,Braida di Casa,,,locality,node
925548030,Braide di Mieç,,Braide di Mieç,,,locality,node
912111622,Braide di Sante Marie,,Braida Santa Maria,,,locality,node
1481801588,Braidecurtis,Braidacurtis,Braidacurti,,,hamlet,node
1605067567,Braidemate,,Braidamatta,,,village,node
4332672776,Branc,,Branc,,,locality,node
1463853326,Branc,,Branco,,,hamlet,node
1652741622,Brancul,,Brancolo,,,isolated_dwelling,node
3833973883,Brandulin,,Brandolin,,,isolated_dwelling,node
452430605,Braulins,,Braulins,,,village,node
3389151355,Brec,,Bregh,,,isolated_dwelling,node
759807564,Bresse,,Bressa,,,village,node
307463399,Breçan,Brezan,Brazzano,Bračan,,hamlet,node
759824374,Breçà,,Brazzacco,,,village,node
925548048,Breòn,,Breòn,,,locality,node
2680255442,Briscjis,,Brischis,Brišče,,isolated_dwelling,node
354633590,Briscjis,,Brischis,Brišče,,hamlet,node
6283474376,Broilis,,Broilis,,,locality,node
3891329223,Bronzan,,Bronzan,,,isolated_dwelling,node
1463874003,Bronzâs,,Borgo Bronzacco,,,neighbourhood,node
66502961,Brugnere,,Brugnera,,,village,node
9291189315,Brusse,,Brussa,,,hamlet,node
1873256218,Brustulaz,,Terreno Bruciato,,,locality,node
6283474937,Buade,,Buade,,,locality,node
3387743079,Budignàc,,Budignacco / Budignac,,,hamlet,node
66502874,Budoie,Buduoia,Budoia,,,village,node
1111948979,Bueriis,,Bueriis,,,village,node
824987612,Bugnins,,Bugnins,,,village,node
3917289908,Bugnins Vecjo,,Bugnins Vecchio,,,hamlet,node
66503091,Buie,,Buja,,,village,node
963874300,Buinevile,,Bonavilla,,,hamlet,node
796694200,Bunzic,,Bonzicco / Bunzic,,,village,node
550388334,Burdighe,,Bordiga,,,hamlet,node
66503188,Buri,,Buttrio,,,village,node
1308211129,Buriç,,Buric,,,isolated_dwelling,node
4332672777,Busa di Moro,,Busa di Moro,,,locality,node
6283474934,Busatas,,Busatas,,,locality,node
1444347144,Busplans,,Bosplans / Busplans,,,hamlet,node
2613655180,Bussulin,,Borgata Bussolino,,,isolated_dwelling,node
925547879,Busàte,,Busàte,,,locality,node
925547865,Busàtis,,Busàtis,,,locality,node
1451904402,Butee,,Buttea,,,hamlet,node
1037703111,Butinins,,Bottenicco,,,village,node
925547945,Bêç,,Bêç,,,locality,node
925548010,Bûse dal Purcìt,,Bûse dal Purcìt,,,locality,node
6283475041,Bûse di Marcut,,Bûse di Marcut,,,locality,node
1625066660,Cadurlina,,Cadorlina,,,locality,node
783336903,Calla,,Calla,,,village,node
884382693,Campagnole,,Campagnola / Campagnole,,,neighbourhood,node
2272785517,Cancelîrs,,Borgo Cancellier,Kančelirja,,hamlet,node
3661828564,Cao Malnîs,Cao Malnìs,Cao Malnisio,,,hamlet,node
66502726,Caprive,Capriva,Capriva del Friuli,Koprivno,,village,node
1457137196,Carbone,Carbona,Carbona,,,village,node
479221180,Carnize,,Carnizza,Karnica,,village,node
4778492000,Cartone,Cartona,Località Cortona / Localitât Cartone,,,hamlet,node
777152307,Cartone Alte,Cartona Alta,Cortona Alta / Localitât Cartone Alte,,,hamlet,node
4778491999,Cartone Basse,Cartona Bassa,Località Cortona Bassa / Localitât Cortone Basse,,,neighbourhood,node
2961733052,Casere Gignel,,Casera Gignel,,,locality,node
1342595713,Casere Glaçât Bas,,Casera Glazzat Bassa,,,locality,node
2960550273,Casere Goriude Disot,,Casera Goriuda di sotto,,,locality,node
2600126729,Casere Lavardeit,,Casera Lavardet,,,locality,node
2597262455,Casere Liane,,Casera Liana,,,locality,node
506688362,Cassean,,Cassegliano,,,hamlet,node
1062135615,Cassine Rinaldi,,Cascina Rinaldi,,,hamlet,way
2147511395,Cassine Rinaldi,,Cascina Rinaldi,,,hamlet,node
5730950633,Cave di Selz,,Selz,Selce,,suburb,node
782566018,Cedarcjis,Cedarcjes,Cedarchis,,,hamlet,node
863047928,Celant,,Celante di Castelnovo,,,hamlet,node
863043376,Celant,,Celante di Vito d'Asio / Celant,,,hamlet,node
863047332,Celant,,Celante di Clauzetto / Celant,,,hamlet,node
1297033838,Cele,Cela,Cella,,,hamlet,node
1331375273,Cele,Siela,Cella / Siela,,,hamlet,node
1447524366,Celin Disore,,Cellino di Sopra,,,hamlet,node
1447524386,Celin Disot,,Cellino di Sotto,,,hamlet,node
789555361,Cemûr,,Cemur,Čemur,,hamlet,node
850987759,Cente,,Centa,Britof,,hamlet,node
819790129,Centenare,Sentenara,Centenara / Centenare,,,locality,node
3846444582,Centri Sportîf,,Centro Sportivo,,,neighbourhood,node
863037921,Cerdevul,Cerdevol,Cerdevol / Cerdevul,,,hamlet,node
793637320,Cerneglons,,Cerneglons,,,village,node
3997096452,Cerîs,,Cereis,,,isolated_dwelling,node
893477795,Cesariis,,Cesariis,Podbardo,,village,node
395213876,Cesclans,,Cesclans,,,village,node
2590443349,Cesene,Thesena,Cesena,,,village,node
2656716496,Cevraie,Cevraia,Cevraia,,,hamlet,node
2218266392,Cichins,,Cecchini,,,hamlet,node
1027155401,Cicunins,,Ciconicco,,,village,node
1432524747,Cilie,,Borgo Cilia,,,isolated_dwelling,node
835550693,Ciman,,Cimano,,,hamlet,node
66502991,Cimolais,Thimolei,Cimolais,,,village,node
64778753,Cint,,Cinto Caomaggiore,,,village,node
873845124,Cisarûl,,Cesarolo,,,village,node
1799093110,Ciseriis,,Ciseriis,,,village,node
523202095,Cisis,Sisis,Cisis,,,isolated_dwelling,node
420514092,Cividât,,Cividale del Friuli,Čedad,,town,node
1584979990,Ciât,,Ciago / Ciât,,,village,node
13340613643,Cja Bosar,,Ca' Bosero,,,locality,node
13342160639,Cja Colet,,Ca' Coletti,,,isolated_dwelling,node
13342160632,Cja Dant,,Ca' Dante,,,hamlet,node
13342160635,Cja Toful,,Ca' Toffoli,,,isolated_dwelling,node
13340613644,Cja Venier,,Ca' Venier,,,hamlet,node
604393853,Cjabie,,Cabia / Cjabie,,,hamlet,node
528234036,Cjadisore,Cjadisora,Capodisopra,,,village,node
6283474898,Cjadovârs,,Cjadovârs,,,locality,node
1846550366,Cjadramaç,,Cadramazzo,,,isolated_dwelling,node
1137770415,Cjadugnee,,Cadunea,,,village,node
1223678076,Cjaicis,Cjaiças,Chiàicis,,,village,node
4112312118,Cjalcine,,Borgo Calcina / Cjalcine,,,hamlet,node
4332672778,Cjalcôr,,Cjalcôr,,,hamlet,node
783744795,Cjalgjarêt,,Calgaretto,,,hamlet,node
2262750968,Cjaline,Cjalina,Chialina,,,hamlet,node
1504261325,Cjalminis,,Chialminis,Vizont,,hamlet,node
1463874002,Cjamanis,Cjamanes,Borgo Chiamanis / Cjamanes,,,neighbourhood,node
773909449,Cjamin,,Camino,,,village,node
66503191,Cjamin dal Tiliment,Cjamin,Camino al Tagliamento,,,village,node
773909451,Cjaminet,,Caminetto,,,village,node
1849037232,Cjamoi,Cjamuoi,Camolli / Cjamoi,,,village,node
1165439247,Cjamp,,Campo Garzolino,,,hamlet,node
2376796079,Cjamp,,Campo,,,locality,node
915658543,Cjamp Lessi,,Campolessi,,,village,node
892180957,Cjamp Tabôghe,,Taboga / Cjamp Taboghe,,,neighbourhood,node
1531030055,Cjampagne,Cjampagna,Campagna,,,hamlet,node
3846444580,Cjampanîl,,Campanile,,,locality,node
1695341453,Cjamparos,,Camporosso,Žabnice,Saifnitz,village,node
504329423,Cjampei,,Campeglio,,,hamlet,node
2360398132,Cjampei Disore,,Casolare Chiampei di Sopra,,,isolated_dwelling,node
2073159480,Cjampei Disot,,Casolare Chiampei di Sotto,,,isolated_dwelling,node
5360991970,Cjampeis,,Chiampeis,,,locality,node
859055211,Cjampeis,Cjampês,Campeis,,,hamlet,node
66503382,Cjampfuarmit,,Campoformido,,,village,node
6283474908,Cjampiel,,Cjampiel,,,locality,node
6283474379,Cjampiut,,Cjampiut,,,locality,node
962950272,Cjampiûl,,Campiolo,,,hamlet,node
6612897097,Cjampiûl Alt,,Campiolo Alto,,,hamlet,node
2381259551,Cjamplovul,,Campivolo,,,locality,node
12992889332,Cjamplunc,,Campolongo,,,hamlet,node
66503084,Cjamplunc,,Campolongo al Torre,,,village,node
6283474939,Cjamplunc,,Cjamplunc,,,locality,node
524378019,Cjamplungùt,,Campolonghetto,,,village,node
12997351880,Cjampolâr,,Campolaro,,,hamlet,node
3898016457,Cjampon,,Chiampon,,,isolated_dwelling,node
865278037,Cjampon,,Campone,,,hamlet,node
6283474381,Cjampons,,Cjampons,,,locality,node
2619662234,Cjamput Disore,,Casera Chiampiut di sopra,,,locality,node
1694414329,Cjamuel,,Campomolle,,,village,node
12992889333,Cjanalut,,Canalutto,,,isolated_dwelling,node
786900534,Cjanalut,,Canalutto,Skrila,,hamlet,node
3846444583,Cjandalis,,Chiandalis,,,isolated_dwelling,node
1461469234,Cjandelin,,Chiandelin,,,hamlet,node
300849936,Cjaneule,,Canebola,Čenebola,,village,node
6283474905,Cjanfinç,,Cjanfinç,,,locality,node
298240038,Cjanive,,Caneva,,,village,node
66502810,Cjanive di Sacîl,,Caneva,,,village,node
6283474964,Cjantone,,Bosco Chiantone,,,locality,node
1463877033,Cjanudus,,Canodusso,,,hamlet,node
3631168389,Cjanâl Alt,,Case Canale Alto,,,isolated_dwelling,node
3630921079,Cjanâl dal Fier,Cjanâl dal Fiar Disot,Borgo Canal del Ferro / Cjanâl dal Fier,,,hamlet,node
2931645624,Cjanâl dal Fier Disore,Cjanâl dal Fiar Disore,Canal del Ferro di Sopra / Cjanâl dal Fier Disore,,,neighbourhood,node
2931645625,Cjanâl dal Fier Disot,Cjanâl dal Fiar Disore,Canal del Ferro di Sotto / Cjanâl dal Fier Disot,,,neighbourhood,node
1675785,Cjanâl dal Lusinç,,Canale d'Isonzo,,,municipality,relation
1716757170,Cjanâl di Grivò,,Canal di Grivò / Cjanâl di Grivò,,,hamlet,node
1557461160,Cjanêt,Cjaneit,Chianeit / Cjaneit,,,isolated_dwelling,node
1888362872,Cjanêt,,Cjanêt,,,locality,node
824796292,Cjanùs,,Canussio,,,village,node
5046909611,Cjapitul,,Capitolo,,,neighbourhood,node
12662954663,Cjaranda,,Chiaranda,,,locality,node
1468395938,Cjarande,,Chiaranda / Cjarande,,,hamlet,node
9444662950,Cjarande,,Chiaranda,,,locality,node
2473446443,Cjarandin,,Chiarandin,,,isolated_dwelling,node
3293181128,Cjarandis,,Chiarandis,,,locality,node
357333246,Cjararie,Cjararia,Carraria,,,hamlet,node
1019720314,Cjaresà,,Chiarisacco,,,hamlet,node
735043104,Cjargnà,,Cargnacco,,,village,node
