id,name:it,name:fur,loc_name:fur,name:sl,name:de,place,kind
1700732158,Villanova,Vilegnove,,,,hamlet,node
1700738741,Sant'Andràt del Judrio / Sant Andrât dal Judri,Sant Andrât dal Judri,,,,village,node
1701221653,Povici di sopra,i Stâi di sore,,,,hamlet,node
1701221662,Povici di sotto,i Stâi di sot,,,,village,node
1704186046,Viscone,Viscon,,,,village,node
1711504796,Marsure,Marsuris,Marsure,,,village,node
1714117358,Mereto di Capitolo,Merêt di Cjapitul,,,,village,node
1714358682,Castello di Aviano,Cjastiel,,,,village,node
1714807725,Cuccana,Cucane,,,,village,node
1714872254,Chiasiellis,Cjasielis,,,,village,node
1716190162,Stavoli Ledrania di Cornino,Stâi Ledranie di Curnin,,,,locality,node
1716190196,Stavoli Sopracengla,Stâi Sorecengle,,,,locality,node
1716492442,Flambro,Flambri,,,,village,node
1716757170,Canal di Grivò / Cjanâl di Grivò,Cjanâl di Grivò,,,,hamlet,node
1716761199,Stremiz,Stremiz,,Garmovščica,,village,node
1716888341,Clap,Clap,,Podrata,,village,node
1717933316,Pozzecco / Possec,Possec,,,,village,node
1718164509,Nespoledo,Gnespolêt,,,,village,node
1722054191,Ponte della Delizia,Cjasis dal Puint,,,,village,node
1723358661,Barazzetto,Baracêt,,,,village,node
1723358662,Nogaredo di Corno,Nearêt dal Cuar,,,,village,node
1725065771,Rodeano Alto,Rodean dal Alt,,,,village,node
1727670475,Peonis,Peonis,,,,village,node
1739511688,Subit,Subît,,Subid,,hamlet,node
1739974660,Priuso,Priûs,Priûsj,,,hamlet,node
1741563435,Molinis,Mulinis,,,,village,node
1726662992,Cuturate,Cunturate,,,,locality,node
1726662995,Stavoli Sacout,Stâi Secout,,,,locality,node
1726663004,Stavolo Sterpeit,Stâi Sterpeit,,,,locality,node
1726902778,Sompcornino,Somp Curnin,,,,village,node
1752554964,Prossenicco,Prossenic,,Prosnid,,village,node
1752565210,Platischis,Platiscjis,,Plestišča,,village,node
1760659374,Ceolini / I Ciolins,I Ciolins,I Thiolins,,,hamlet,node
1764497367,Villafuori / Vile di Fûr,Vile di Fûr,,,,hamlet,node
1764497368,Rio,Rù,,,,village,node
1770234335,Costa,Cueste,Cuosta,,,village,node
1752677222,Cornappo,Cuarnap,,Karnahta,,village,node
1753712978,Monteaperta,Montavierte,,Viškorša,,village,node
1754614093,Postregna,Postregne,,Podsriednje,,hamlet,node
1779019151,La Maina,La Maine,,,Ame Lataise,hamlet,node
1781917320,Friuli Venezia Giulia,Friûl Vignesie Julie,,Furlanija - Julijska krajina,Friaul-Julisch Venetien,state,node
1787068728,Sant'Elena,Sante Eline,,,,neighbourhood,node
1799093097,Zucchia / Çucje,Çucje,,,,hamlet,node
1799093101,Volpins,Vulpins,,,,hamlet,node
1799093105,Stella / Stele,Stele,,,,hamlet,node
1799093110,Ciseriis,Ciseriis,,,,village,node
1799093111,Malemaseria,Malemaserie,,,,hamlet,node
1799101527,Borgo Coceano,Borc Cocean,,,,isolated_dwelling,node
1799595955,Case Rivoli Bianchi,Cjasis Riûi Blancs,,,,isolated_dwelling,node
1813473801,Sant'Osvaldo / San Svualt,San Svualt,,,,hamlet,node
1813482008,Laipacco / Laipà,Laipà,,,,village,node
1813482009,Sant'Ulderico / Sant'Ulderì,Sant Ulderì,,,,hamlet,node
1813482016,Baldasseria Bassa,Baldassarie Basse,,,,hamlet,node
1813482019,Baldasseria Media / Baldassarie Medie,Baldassarie Medie,,,,hamlet,node
1813482032,Baldasseria Alta / Baldassarie Alte,Baldassarie Alte,,,,hamlet,node
1828283880,La Boatina,La Boatine,,,,isolated_dwelling,node
1830498370,Chiavris,Cjavriis,,,,neighbourhood,node
1830499306,Cormôr Basso,Cormôr Bas,,,,village,node
1830499307,Cormôr Alto,Cormôr Alt,,,,village,node
1830500787,Rizzi / I Riçs,I Riçs,,,,village,node
1830502246,San Bernardo,Sant Bernart,,,,village,node
1831456395,Mediis,Midiis,Midias,,,village,node
1846550366,Cadramazzo,Cjadramaç,,,,isolated_dwelling,node
1849037232,Camolli / Cjamoi,Cjamoi,Cjamuoi,,,village,node
1849037237,Casut / Cjasut,Cjasut,,,,village,node
1849037267,Schiavoi,Scjavoi,,,,village,node
1866310143,Feltrone,Faltron,,,,hamlet,node
1873256216,Bosco Moleco,Bosc Molec,,,,locality,node
1873256218,Terreno Bruciato,Brustulaz,,,,locality,node
1870037171,Forgaria nel Friuli,Forgjarie,,,,village,node
1877354123,Madonna di Strada / Madone di Strade,Madone di Strade,Madona di Strada,,,locality,node
1879085117,San Mauro,San Maur,,,,hamlet,node
1881207725,Borgo Cros,I Cros,,,,locality,node
1888266152,San Martino,San Martin,,,,hamlet,node
1878865975,Marsure di Sotto,Marsure Disot,,,,hamlet,node
1885679570,Portogruaro,Puàrt,,,,town,node
1892835358,Malga Pezzeit di sopra,Malghe Peceit Disore,,,,locality,node
1892835376,Nonta,Nonte,Nonta,,,hamlet,node
1907489404,Gorgo,il Gorc,,,,village,node
1907489408,Paludo,Il Palût,,,,hamlet,node
1911962409,Portovecchio,Portoveciu,,,,village,node
1913842996,Torre / Tor,Tor,,,,suburb,node
1928645206,Casolare Cjamesans,Borc Cjamesans,,,,isolated_dwelling,node
1935551494,Luch,Luch,,,,isolated_dwelling,node
1987352482,Borgo Zucco,Borc Çuc,,,,hamlet,node
1987352487,San Giorgio,Sant Zorç,,,,neighbourhood,node
1975300938,Fruinz,Fruinç,,,,hamlet,node
1976768775,Pieria / Pierie,Pierie,,,,hamlet,node
1986133575,Armasio,Armâs,,,,isolated_dwelling,node
1992241334,Chiout Goliz,Cjôt di Gus,,,,isolated_dwelling,node
1992241335,Chiout Pupin,Cjù Pupin,,,,isolated_dwelling,node
1995054561,Corva,Corve,Corva,,,hamlet,node
1995054563,Pani,Pâni,,,,isolated_dwelling,node
1995054565,Vila,Vile,Vila,,,hamlet,node
1996708462,Stavoli Mignezza,Val di Mignecis,,,,locality,node
2001271275,Castelliere di Variano,Cjastelîr di Varian,,,,isolated_dwelling,node
2012273250,Soprapaludo,Sorepalût,,,,isolated_dwelling,node
2012273456,Borgo Sottoagaro,Borc Sotagâr,,,,neighbourhood,node
2012274363,Borgo Repudio,Borc Ripudi,,,,neighbourhood,node
2012309545,Borgo Pozzo,Borc Poç,,,,neighbourhood,node
2012309546,Borgo Sacco,Borc Sac,,,,neighbourhood,node
2012309547,Borgo Sopracastello,Borc Sorecjistiel,,,,neighbourhood,node
2018110614,Villaverde / Vilaverde,Vilaverde,,,,hamlet,node
2034678301,Selvamonda,Selvemonde,,,,hamlet,node
2038374499,Località Planais,Planais,,,,hamlet,node
2043503671,Villabruna,Vilabrune,,,,isolated_dwelling,node
2046976173,Le Favole,Lis Faulis,,,,locality,node
2049638334,Loz,Los,,,,hamlet,node
2049638335,Vit,Vît,,,,hamlet,node
2058277379,Lavoreit,Lavorêt,,,,isolated_dwelling,node
2058277383,Plan di Coces,Plan di Cocès,,,,isolated_dwelling,node
2058277384,Rinch / Rinc,Rinc,,,,isolated_dwelling,node
2059800731,Case Bevorchies,Cjasis Bevorcjis,Cjases Bevorcjes,,,hamlet,node
2059800739,Siaio,Siai,Sjiai,,,village,node
2059883634,Zenodis,Zenodis,Zenodes,,,village,node
2062719709,Molino,Mulin,,,,isolated_dwelling,node
2064693229,Casali San Zenone,Cjasâi San Zenon,,,,hamlet,node
2064693230,Casali Bianchini,Cjasâi Blanchins,,,,hamlet,node
2072787445,Cleva di Sotto,Cleva Disot,,,,isolated_dwelling,node
2073158563,Borgata Staligial,Borc Staligjal,,,,isolated_dwelling,node
2073159480,Casolare Chiampei di Sotto,Cjampei Disot,,,,isolated_dwelling,node
2073160436,Borgata Selva,Borc Selva,,,,locality,node
2073171308,Borgata Posplata,Borc Posplata,,,,isolated_dwelling,node
2091970421,Borgo Praforte sul Cjaurlec,Prefuart,,,,isolated_dwelling,node
2099878484,Borgo Ciampei,Borc Cjampeit,,,,locality,node
2107208274,Plazzaris,Plaçaries,,,,hamlet,node
2090064002,Borgo al Sole,Borc dal Soreli,,,,hamlet,node
2121770395,Rocca Bernarda,Roche Bernarde,,,,isolated_dwelling,node
2121782316,Grupignano,Grupignan,,,,hamlet,node
2121782317,Stregna,Stregne,,Sriednje,,isolated_dwelling,node
2121784629,Castelmonte,Madone di Mont,,Stara Gora,,hamlet,node
2121784631,Marcolino,Marculin,,Lajšče,,isolated_dwelling,node
2137784420,Borgo Tamar,Borc Tamar,,,,isolated_dwelling,node
2145313862,Ursinins Grande / Ursinis Grant,Ursinins Grant,,,,hamlet,node
2147511395,Cascina Rinaldi,Cassine Rinaldi,,,,hamlet,node
2148303848,Plassute,Plassute,,,,locality,node
2148303863,Ciopresut,Cjopresut,,,,isolated_dwelling,node
2125656201,Billerio,Biliris,,,,village,node
2125656204,Codesio,Codês,,,,hamlet,node
2125656207,San Giacomo / Sant Jacum,Sant Jacum,,,,hamlet,node
2125656211,Venchiaredo,Vencjarêt,,,,hamlet,node
2125667035,Sottomonte / Somont,Sotmont,,,,hamlet,node
2125686522,Borgo Cretto di sopra / Socret Disore,Borc Socret,,,,isolated_dwelling,node
2125707126,Borgo Rozza,Borc di Roce,,,,hamlet,node
2125707127,Borgo San Giacomo / Borc Sant Jacum,Borc Sant Jacum,,,,hamlet,node
2125707128,Borgo Sottomonte,Samonç,,,,hamlet,node
2125707130,Gois,Borc dai Gois,,,,suburb,node
2125707131,San Pietro,Borc di San Piêri,,,,suburb,node
2150310605,Dolacis,Dolaças,,,,locality,node
2152530295,Gran Colle,Grancuel,,,,isolated_dwelling,node
2152530297,Mincigos,Mincigôs,,,,locality,node
2159593172,,Borc Foràn,,,,hamlet,node
2159763149,Dandolo di Sotto,Dandul di Sot,,,,isolated_dwelling,node
2160071796,Case di Sotto,Scjasis Disot,,,,hamlet,node
2160071798,Case di Sopra,Scjasis Disore,,,,hamlet,node
2160171780,Casa Manganizza,Cjasis Manganisse,,,,hamlet,node
2161127395,Località Casali Birri,Cjasâi di Biri,,,,isolated_dwelling,node
2162592265,,Borc de Roe,,,,hamlet,node
2163369164,Sdricca di Sotto / Sdriche Disot,Sdriche Disot,,,,isolated_dwelling,node
2163369218,Sdricca di Sopra,Sdriche Disore,,,,isolated_dwelling,node
2163611399,Beorchia,Beorcje,Beorcja,,,hamlet,node
2165322469,Santa Fosca / Sante Foscje,Sante Foscje,,,,hamlet,node
2149218966,Stavoli Corona,Stâi Corone,,,,locality,node
2157630218,Stavoli Runchias,In Runcjas,,,,locality,node
2186915346,Coccau,Cocau,,Kokova,Goggau,village,node
2203786831,Boscarini / I Boscarins,I Boscarins,,,,isolated_dwelling,node
2207319256,Vernasso,Vernàs,,Barnàs,,hamlet,node
2218266383,Azzanello,Açanel,,,,hamlet,node
2218266392,Cecchini,Cichins,,,,hamlet,node
2218266401,Fagnigola,Fagnigule,,,,village,node
2218266417,Sant'Andrea,Sant'Andree,,,,hamlet,node
2218266424,Villacriccola,Vilacricule,,,,isolated_dwelling,node
2218266431,Villaraccolta,Vilericolt,,,,isolated_dwelling,node
2218266445,Visinale di Sopra,Visinâl disore,,,,hamlet,node
2232331669,Colombara / Colombare,Colombare,Colombara,,,isolated_dwelling,node
2232331819,San Zili,Sant Sili,,,,isolated_dwelling,node
2232336946,Ronchi,Roncs,,,,isolated_dwelling,node
2232337848,Borgo Malborghetto / Borc Dodon,Borc Dodon,,,,hamlet,node
2232337849,Borgo Candeletis,Borc Candèletis,,,,hamlet,node
2232339165,Borgo Pacco / Borc di Pac,Borc di Pac,,,,locality,node
2254635054,Località Cuel Furmian,Cuel Furmian,,,,isolated_dwelling,node
2262017917,Fratta / Frate,Frate,Frata,,,hamlet,node
2262750968,Chialina,Cjaline,Cjalina,,,hamlet,node
2272785516,Borgo Bombardier,Borc Bombardîr,,,,hamlet,node
2272785517,Borgo Cancellier,Cancelîrs,,Kančelirja,,hamlet,node
2272785518,Borgo Matteus,Borc Matteus,,,,hamlet,node
2272785519,Borgo Mattielig,Borc Mattielig,,,,hamlet,node
2272785520,Borgo Minins,Borc Minins,,,,hamlet,node
2272785521,Borgo Molinars,Borc Mulinârs,,,,hamlet,node
2272785522,Borgo Pecol,Borc Pecol,,,,hamlet,node
2272785523,Borgo Pradaroncs,Borc Pradaroncs,,,,hamlet,node
2272785524,Borgo Scovertz,Borc Scovertz,,,,hamlet,node
2272785539,Borgo Salandri,Borc Salandri,,,,hamlet,node
2283201900,Dodois,Dodois,,,,isolated_dwelling,node
2291291448,Qualso Nuovo,Cuals Gnûf,,,,locality,node
2301688026,Borgo Dagnola,Borc Dagnola,,,,hamlet,node
2301688030,Crociera di San Floriano / Crosara,Crosara,,,,hamlet,node
2301702142,Lunghet,Lunghet,,,,isolated_dwelling,node
2306948215,Stavoli Pallis,Stâli Pales,,,,isolated_dwelling,node
2315738138,Tiezzo,Tieç,,,,village,node
2324053791,Guspergo,Guspar,,Šenčur,,locality,node
2331104026,Modoletto,Modolêt,,,,hamlet,node
2337835714,Casali Volta,Cjasâi Volte,,,,isolated_dwelling,node
2339277924,Feudi,Feus,,,,locality,node
2339320628,Casali Dose,Cjasâi Dose,,,,isolated_dwelling,node
2339320629,Casali Menot,Cjasâi Menot,,,,isolated_dwelling,node
2347943111,Casali Godia,Godie,,,,neighbourhood,node
2348336194,Casali Comini / I Cumins,I Cumins,,,,hamlet,node
2349526375,Visinale del Judrio / Visinâl dal Judri,Visinâl,Visnâl,,,hamlet,node
2341756907,Muruzzis / Murucis,Murucis,Murussis,,,hamlet,node
2360398131,Casolare Zouf,Cjasâl Zouf,,,,isolated_dwelling,node
2360398132,Casolare Chiampei di Sopra,Cjampei Disore,,,,isolated_dwelling,node
2375017204,Interneppo,Tarnep,,,,village,node
2376794798,Casolare Cavallaria,Cjasâl Cjavalaria,,,,isolated_dwelling,node
2376796079,Campo,Cjamp,,,,locality,node
2376796805,Casolare Avaris,Cjasâl Avaris,,,,locality,node
2380255392,Stavoli Orias,I Stâi di Orias,,,,locality,node
2381057578,Laipacco,Laipà,,,,hamlet,node
2381057579,Placcis,Placis,,,,hamlet,node
2381259548,Alnetto,Alnêt,,,,hamlet,node
2381259551,Campivolo,Cjamplovul,,,,locality,node
2383211190,Autemos,Autemus,,,,isolated_dwelling,node
2391847586,Melmose,Melmosa,,,,isolated_dwelling,node
2392802602,Savorgnanutto / Savorgnanut,Savorgnanut,,,,isolated_dwelling,node
2387161852,Marzovallis,Marzovalis,Marzovalas,,,hamlet,node
2397344955,Cavrer / Il Cjavrâr,Il Cjavrâr,,,,locality,node
2399696917,Pedrosa,Pedrose,,Pedroza,,village,node
2405137557,Casali Cos,Cjasâi Cos,,,,isolated_dwelling,node
2405139538,Belvedere / Bielvedê di Marsure,Bielvedê,,,,isolated_dwelling,node
2405397567,Stavoli Trions,Stâi Trions,,,,locality,node
2405397571,Stavoli Vieres,Stâi Vieres,,,,locality,node
2405397574,Stavoli di Cjamp,Stali di Cjamp,,,,locality,node
2406676661,Casera Malpasso,Malpas,,,,locality,node
2418766113,Raucicco,Raucic,,,,hamlet,node
2422472375,Lambrugno,Lambrugn,,,,hamlet,node
2422472383,San Vito,San Vît,,,,isolated_dwelling,node
2422472388,Tavella,Taviele,,,,hamlet,node
2430748637,Castello di Tolmezzo,Cjiscjel di Tumieç,,,,locality,node
2433520904,Borgo Zorz,Borc Zorz,,,,hamlet,node
2440168850,Esemon di Sotto,Desemon Disot,,,,hamlet,node
2440282684,Cotel,Cotel,,,,locality,node
2441726133,Case Assais,Dassaias,,,,isolated_dwelling,node
2441728236,Dueibis,Duebis,Dueibas,,,locality,node
2444863248,Sottaria,Sotarie,,,,hamlet,node
2444894887,Luch,Luc,,,,hamlet,node
2444913034,Stavolo Lunas,Stâi Lunas,,,,locality,node
2448347052,Nogaredo,Naiarêt,,,,hamlet,node
2448600370,Borgo San Martino,Borc San Martin,,,,neighbourhood,node
2448604313,Costa,Cueste,,,,neighbourhood,node
2448611216,Quas,Cuâs,,,,isolated_dwelling,node
2449128486,Moschiasinis,Moscjasinis,,,,isolated_dwelling,node
2449596972,Stavoli Vals,Stâi Vals,,,,locality,node
2456477469,Borgo Costa,Borc Cueste,,,,isolated_dwelling,node
2467902606,Damaria,Damarie,,,,locality,node
2471057284,Maniagolibero,Manià Livri,,,,suburb,node
2471833868,Cjasâi Palût,Cjasâi Palût,,,,isolated_dwelling,node
2471838810,Molinis di Sotto,Mulinis Disot,,,,village,node
2471938866,Casali Segat,Cjasâi Segatt,,,,hamlet,node
2471940349,Casali Cecut,Cjasâi Cecut,,,,hamlet,node
2471959496,Borgo Agosto,Borc Avost,,,,hamlet,node
2471986333,Casali Muez,Cjasâl Muez,,,,hamlet,node
2473220030,Borgo Villalta,Borc di Vilalte,,,,neighbourhood,node
2473220033,Boego di San Lazzaro,Borc di Sant Lazar,,,,neighbourhood,node
2473220644,Borgo Gemona,Borc Glemone,,,,neighbourhood,node
2473220646,Borgo Pracchiuso,Borc di Praclûs,,,,neighbourhood,node
2473224030,Borgo Aquileia,Borc d'Olee,,,,neighbourhood,node
2473224035,Borgo Grazzano,Borc di Graçan,,,,neighbourhood,node
2473230761,Borgo Poscolle,Borc di Puscuel,,,,neighbourhood,node
2473287724,San Pelagio / Sant Palai,Sant Pelai,,,,hamlet,node
2478217272,Craoretto,Craorêt,,,,hamlet,node
2486767351,Feletti,Felets,,,,hamlet,node
2488467261,Spagnut,Spagnut,,Podšpanjud,,hamlet,node
2491231130,Case San Rocco,San Roc,,,,locality,node
2491269711,Casa Follador,Cjase Foladôr,,,,locality,node
2491269714,Località Follador,Foladôr,,,,isolated_dwelling,node
2492922606,Case Zucchetti,Cjasis Zucchetti,,,,locality,node
2492922609,Poiana,Puiane,Puiana,,,hamlet,node
2473446443,Chiarandin,Cjarandin,,,,isolated_dwelling,node
2497597519,Borgo Travasans,Borc Travasans,,,,isolated_dwelling,node
2509525001,Casa Variola,Cjase Variola,,,,locality,node
2511694933,Molini di Stalis,Mulin di Stalis,,,,locality,node
2511695103,Venzone,Vençon,,,,hamlet,node
2512892396,Borgo Magredo,Magrêt,,,,hamlet,node
2525269623,Località Chiavalir,Localitât Cjavalîr,,,,isolated_dwelling,node
2525727363,Stavoli Ceresarie,Stâi Zeresarie,,,,locality,node
2525727369,Stavoli Patok,Stâi di Patok,,,,locality,node
2525727375,Pulize,Pulize,,,,locality,node
2525727378,Stavoli Rauni,Stâi Rauni,,,,locality,node
2525727381,Stavoli di sopra,Stâi Disore,,,,locality,node
2525727384,Stavoli Belepeit,Stâi Belepeit,,,,locality,node
2525727386,Pulize di là,Pulize di là,,,,locality,node
2535219450,Villutta,Vilute,,,,hamlet,node
2556120498,Malga Chias di sopra alta,Cjâs Disore,,,,locality,node
2556120499,Malga Chias di sopra bassa,Cjâs di Mieç,,,,locality,node
2556120521,Pistugn,Pistugn,,,,locality,node
2558277668,Runchia,Runcje,,,,isolated_dwelling,node
2558658861,Rivarotta,Riverote,,,,village,node
2559931394,Pozzo,Poç,,,,village,node
2560166982,Borgo Chiusini,Borc Sclusins,,,,neighbourhood,node
2560166986,Borgo Radina,Borc Radine,,,,neighbourhood,node
2560166990,Borgo Salano,Borc Salan,,,,neighbourhood,node
2560166992,Borgo Scludizza,Borc Scludiçe,,,,neighbourhood,node
2560166993,Braida d'Alzeri,Alzers,,,,isolated_dwelling,node
2560167000,Englaro di Sotto,Denglâr Disot,,,,isolated_dwelling,node
2561828555,Visinale,Visinâl,,,,village,node
2567008542,Stavoli Bedovet,Bedoveit,,,,locality,node
2571852607,Gran Circo,Plan da la Crete,,,,locality,node
2571852609,La Forchia,La Forcje,,,,locality,node
2575966890,Corva,Corve,,,,village,node
2577261169,Topic,Topiç,,,,isolated_dwelling,node
2581036438,Chiout Michel,Cjù Michêl,,,,isolated_dwelling,node
2581036443,Stavolo Chica,Stâi di Chîca,,,,locality,node
2591324808,Santa Caterina,Sante Catarine,,,,hamlet,node
2591334159,Castellerio / Cjistilîr,Cjistelîr,,,,village,node
2595519952,Casa Sonsara,Cjasa Sonsara,,,,locality,node
2595519978,Malga Fraina,Malghe Fraine,,,,locality,node
2517567448,Casa Battistella,Cjase Battistella,,,,locality,node
2590443349,Cesena,Cesene,Thesena,,,village,node
2597262455,Casera Liana,Casere Liane,,,,locality,node
2597262465,Stavoli Posalalp,Stâi Posalalp,,,,locality,node
2597262466,Stavoli Starpeet,Stali Starpêt,,,,locality,node
2597262467,Stavoli dal Predi,Stali dal Predi,Stali dal Preidi,,,locality,node
2598480154,Sant'Andrea,Sant Andrât,,Štandrež,St. Andrä,suburb,node
2600126729,Casera Lavardet,Casere Lavardeit,,,,locality,node
2609454999,Stavolo Schiampon,Stâli Scjampon,,,,locality,node
2610660144,Tamaruç,Tamaruç,,,,locality,node
2610660165,Stavoli di Costalunga,Cueste Lungje,,,,locality,node
2613654359,Borgo Navarons,Borc Navarons,,,,neighbourhood,node
2613655180,Borgata Bussolino,Bussulin,,,,isolated_dwelling,node
2617615887,Panzano,Panzan,,,,neighbourhood,node
2618664617,Prat della Zorza,Prât da le Gjorgje,,,,isolated_dwelling,node
2619436303,Case Val,Cjasis Val,,,,locality,node
2619436306,Molini di Seazza,Mulins di Seaçe,,,,locality,node
2619436309,Stavolo Baus,Stâli Baus,,,,locality,node
2619436310,Stavolo Peraries,Stâli Perarie,,,,locality,node
2619662234,Casera Chiampiut di sopra,Cjamput Disore,,,,locality,node
2621306975,Borgo Rioni / Borc Rioni,Borc Rioni,,,,isolated_dwelling,node
2622448846,Borgo Piè d'Uvie,Borc Piè d'Uviel,,,,hamlet,node
2622448847,Borgo Polazza,Borc Polacia,,,,hamlet,node
2622477456,Borgo Menis / Borc Menis,Borc Menis,,,,hamlet,node
2622477460,Borgo Polaz,Borc Polac,,,,hamlet,node
2627149359,Casolare Colbareit,Cjasâl Cuel Bareit,,,,isolated_dwelling,node
2627149360,Casolare Colbernac,Cjasâl Cuel Bernaz,,,,isolated_dwelling,node
2627149361,Casolare Midil,Cjasâl Midîl,,,,locality,node
2627149362,Casa Poslovet,Cjase Poslovet,Cjasa Poslovet,,,locality,node
2627149363,Presa,Cjasis Crovesteit,,,,locality,node
2627149364,Case Siaccia,Cjase Siaccie,Cjasa Siaccia,,,locality,node
2627149413,Stala Spinespes,Stalla Spinespes,,,,locality,node
2627432154,Borgo Vallavan di Sopra,Valavan Disore,,,,isolated_dwelling,node
2627432159,Borgo Vallavan di Sotto,Valavan Disot,,,,isolated_dwelling,node
2634052372,Casa Col Maggiore,Cjasa Col Maiôr,,,,locality,node
2634052375,Cima Corso,Somp Cuers,,,,hamlet,node
2634052393,Stavolo Pantianuta,Stâli Pantianuta,,,,locality,node
2634052394,Stavolo Pelois,Stâli Pelois,,,,locality,node
2634052396,Stavolo Plousias,Stâli Plousias,,,,locality,node
2634124259,Creppi,Crep,,,,isolated_dwelling,node
2646014207,Valle,Val,,,,neighbourhood,node
2646016919,Rorai Piccolo / Rorai Piçul,Rorai Piçul,,,,suburb,node
2646037543,Pieve / Plêf,Plêf,Pleif,,,village,node
2646061823,Talmasson / Tamasson,Talmasson,Tamasson,,,hamlet,node
2646066510,Villanova,Vilegnove,Vilanuova,,,hamlet,node
2646068432,Pasch,Pasc,,,,hamlet,node
2680255442,Brischis,Briscjis,,Brišče,,isolated_dwelling,node
2680270195,Molino Vecchio,Mulin Vieri,,Stari mlin,,isolated_dwelling,node
2649633993,Aris,Daris,,Darež,,neighbourhood,node
2656705928,Borgo Meduna,Borc de Midune,,,,suburb,node
2656716496,Cevraia,Cevraie,Cevraia,,,hamlet,node
2696780626,Roveredo,Lavorêt,,,,isolated_dwelling,node
2726019918,Torlano / Torlan,Torlan,,,,hamlet,node
2714796490,Nongruella / Nogruele,Nogruele,,,,hamlet,node
2821239253,Borgo di Mezzo,Poldos,,,,isolated_dwelling,node
2821336644,Stavoli Grialez,Grialeç,,,,locality,node
2826292574,Pian della Sega,Plans da le Siê,,,,isolated_dwelling,node
2835284337,Stavoli Jof,Stali Jôf,,,,locality,node
2752261367,Cuel di Chiamp,Cuel di Cjamp,,,,locality,node
2878176851,Casolare Lunas,Cjasâl Lunas,,,,locality,node
2878176854,Lunas di sopra,Lunas disore,,,,locality,node
2878176856,Rocca Creta,Creta,,,,locality,node
2878176863,Stavoli di Mont,Stali di Mont,,,,locality,node
2878176866,Stavolo Feleteit,Stâli Feleteit,,,,locality,node
2912011888,Borgo Degano,Borc Degan,,,,hamlet,node
2912011889,Borgo Ponte,Borc dal Puint,,,,hamlet,node
2931645624,Canal del Ferro di Sopra / Cjanâl dal Fier Disore,Cjanâl dal Fier Disore,Cjanâl dal Fiar Disore,,,neighbourhood,node
2931645625,Canal del Ferro di Sotto / Cjanâl dal Fier Disot,Cjanâl dal Fier Disot,Cjanâl dal Fiar Disore,,,neighbourhood,node
2960550273,Casera Goriuda di sotto,Casere Goriude Disot,,,,locality,node
2960887128,Russiz di Sopra / Russiz Disore,Russiz Disore,Russiz Disora,Zgornji Rušič,,isolated_dwelling,node
2960924938,Case Sfiligoi,Cjasis Sfiligoi,,,,isolated_dwelling,node
2960924970,Ancona,Incone,,,,isolated_dwelling,node
2961733052,Casera Gignel,Casere Gignel,,,,locality,node
2961733053,Cuel di Melescheit,Cuel di Malesêt,Cuel di Malesjeit,,,locality,node
2961733057,Stavoli Chiavries,Stâi Cjavries,,,,locality,node
2996685707,La Caseruta,Le Cjaserute,,,,locality,node
2996685709,San Floriano / San Florian,Sant Florian,,,,locality,node
2996685712,Sotmedons,Samedons,,,,locality,node
2939289730,Piano della Guerra,Plan da le Vuere,,,,locality,node
3017482640,Borgo Mulinaris,Mulinârs,,,,isolated_dwelling,node
3017482649,Sgarban,Sgarbàn,,,,isolated_dwelling,node
3020134537,Casali Nonis,Cjasâi Nonis,,,,hamlet,node
3020172170,Sturma / Sturme,Sturme,,,,hamlet,node
3043191884,Sella Chianzutan,Siele Chiançutan,Siela Chiançutan,,,isolated_dwelling,node
3059712078,Piovega / Plovie,Plovie,,,,suburb,node
3151224056,Borgo Cretto di sotto / Socret,Borc Socret,,,,isolated_dwelling,node
3198907777,Boldara,Boldare,,,,hamlet,node
3198907778,Cintello,Sintiel,,,,village,node
3125723725,Pala Celar,Pale Celâr,,,,locality,node
3131220416,Borgo Maieron,Borc Maiaron,,,,locality,node
3232744329,Stavoli Scriç,Scrič,,,,locality,node
3246235707,Case Tolazzi,Cjasis Tolazzi,,,,locality,node
3246235718,Rosa dei Venti,Dincuan,,,,isolated_dwelling,node
3246235720,Sotto Dinquan,Sot Dincuan,,,,locality,node
3255954564,La Croce,La Crôs,,,,village,node
3265701613,Stavolo Fondariis,Stâli Fondarîs,,,,locality,node
3293181128,Chiarandis,Cjarandis,,,,locality,node
3293181133,Plan di Fontanis,Plan di Fontanis,,,,locality,node
3293181134,Rufosc,Rufosc,,,,locality,node
3297487638,Ramandolo / Ramandul,Ramandul,,,,hamlet,node
3299476482,Costa Chiasarie,Cueste Cjasarie,,,,locality,node
3299476485,Naunina,Naunine,,,,hamlet,node
3344801637,Russoledo / Russolêt,Russolêt,,,,neighbourhood,node
3344801638,Fratta / Frate,Frate,,,,neighbourhood,node
3345536907,Novacuzzo,Noacuç,,,,isolated_dwelling,node
3347533292,Blanchis,Blanchìs,,Blankiž,,isolated_dwelling,node
3347542536,Roncada / La Roncjade,La Roncjade,,,,locality,node
3389117098,Sdencina,Zdençno,,,,isolated_dwelling,node
3389127463,Casa Bottaz,Cjasa Bottaz,,,,isolated_dwelling,node
3389134004,Casali Maden,Cjasâi Maden,,,,isolated_dwelling,node
3389134704,Casa Bodigoi,Cjase Bodigoi,,,,isolated_dwelling,node
3389151355,Bregh,Brec,,,,isolated_dwelling,node
